Time,Angle1 [deg],Angle2 [deg],Angle1 vel [deg/s],Angle2 vel [deg/s],Angle1 acc [deg/s^2],Angle2 acc [deg/s^2],Endpoint pos x [m],Endpoint pos y [m],Endpoint vel x [m/s],Endpoint vel y [m/s],Delivery pos x [m],Delivery pos y [m]
50.4,6.68791,-2.69597,0.00510362,0.00157571,-0.000110851,-5.07E-05,0.361577,-0.285876,0.00257212,0.000868186,0,0
50.43,6.68806,-2.69592,0.00510031,0.0015742,-0.000110591,-5.06E-05,0.361654,-0.28585,0.00257016,0.000868544,0,0
50.46,6.68822,-2.69588,0.005097,0.00157268,-0.000110333,-5.05E-05,0.361731,-0.285824,0.0025682,0.000868902,0,0
50.49,6.68837,-2.69583,0.00509369,0.00157117,-0.000110075,-5.04E-05,0.361808,-0.285798,0.00256625,0.000869259,0,0
50.52,6.68852,-2.69578,0.0050904,0.00156966,-0.00010982,-5.03E-05,0.361885,-0.285772,0.00256431,0.000869616,0,0
50.55,6.68867,-2.69574,0.00508711,0.00156815,-0.000109565,-5.02E-05,0.361962,-0.285746,0.00256236,0.000869973,0,0
50.58,6.68883,-2.69569,0.00508383,0.00156665,-0.000109312,-5.01E-05,0.362039,-0.28572,0.00256042,0.00087033,0,0
50.61,6.68898,-2.69564,0.00508056,0.00156515,-0.000109059,-5.01E-05,0.362116,-0.285694,0.00255849,0.000870687,0,0
50.64,6.68913,-2.6956,0.0050773,0.00156365,-0.000108809,-5.00E-05,0.362192,-0.285668,0.00255656,0.000871043,0,0
50.67,6.68928,-2.69555,0.00507404,0.00156215,-0.000108559,-4.99E-05,0.362269,-0.285642,0.00255463,0.000871399,0,0
50.7,6.68944,-2.6955,0.00507079,0.00156066,-0.000108311,-4.98E-05,0.362346,-0.285615,0.0025527,0.000871755,0,0
50.73,6.68959,-2.69545,0.00506755,0.00155917,-0.000108063,-4.97E-05,0.362422,-0.285589,0.00255078,0.00087211,0,0
50.76,6.68974,-2.69541,0.00506431,0.00155768,-0.000107817,-4.96E-05,0.362499,-0.285563,0.00254886,0.000872466,0,0
50.79,6.68989,-2.69536,0.00506109,0.00155619,-0.000107573,-4.95E-05,0.362575,-0.285537,0.00254695,0.000872821,0,0
50.82,6.69004,-2.69531,0.00505787,0.00155471,-0.000107329,-4.94E-05,0.362652,-0.285511,0.00254504,0.000873175,0,0
50.85,6.6902,-2.69527,0.00505465,0.00155323,-0.000107087,-4.94E-05,0.362728,-0.285484,0.00254313,0.00087353,0,0
50.88,6.69035,-2.69522,0.00505145,0.00155175,-0.000106845,-4.93E-05,0.362804,-0.285458,0.00254122,0.000873884,0,0
50.91,6.6905,-2.69517,0.00504825,0.00155027,-0.000106605,-4.92E-05,0.362881,-0.285432,0.00253932,0.000874238,0,0
50.94,6.69065,-2.69513,0.00504506,0.0015488,-0.000106367,-4.91E-05,0.362957,-0.285406,0.00253742,0.000874592,0,0
50.97,6.6908,-2.69508,0.00504188,0.00154733,-0.000106129,-4.90E-05,0.363033,-0.28538,0.00253553,0.000874945,0,0
51,6.69095,-2.69504,0.0050387,0.00154586,-0.000105892,-4.89E-05,0.363109,-0.285353,0.00253364,0.000875298,0,0
51.03,6.6911,-2.69499,0.00503553,0.0015444,-0.000105657,-4.89E-05,0.363185,-0.285327,0.00253175,0.000875651,0,0
51.06,6.69125,-2.69494,0.00503237,0.00154293,-0.000105423,-4.88E-05,0.363261,-0.285301,0.00252987,0.000876004,0,0
51.09,6.69141,-2.6949,0.00502921,0.00154147,-0.00010519,-4.87E-05,0.363337,-0.285274,0.00252799,0.000876356,0,0
51.12,6.69156,-2.69485,0.00502606,0.00154001,-0.000104958,-4.86E-05,0.363413,-0.285248,0.00252611,0.000876708,0,0
51.15,6.69171,-2.6948,0.00502292,0.00153856,-0.000104727,-4.85E-05,0.363488,-0.285222,0.00252424,0.00087706,0,0
51.18,6.69186,-2.69476,0.00501978,0.00153711,-0.000104497,-4.84E-05,0.363564,-0.285195,0.00252237,0.000877411,0,0
51.21,6.69201,-2.69471,0.00501666,0.00153565,-0.000104268,-4.84E-05,0.36364,-0.285169,0.0025205,0.000877762,0,0
51.24,6.69216,-2.69467,0.00501354,0.00153421,-0.000104041,-4.83E-05,0.363715,-0.285143,0.00251863,0.000878113,0,0
51.27,6.69231,-2.69462,0.00501042,0.00153276,-0.000103814,-4.82E-05,0.363791,-0.285116,0.00251677,0.000878463,0,0
51.3,6.69246,-2.69457,0.00500731,0.00153132,-0.000103589,-4.81E-05,0.363866,-0.28509,0.00251492,0.000878813,0,0
51.33,6.69261,-2.69453,0.00500421,0.00152988,-0.000103365,-4.80E-05,0.363942,-0.285064,0.00251306,0.000879163,0,0
51.36,6.69276,-2.69448,0.00500112,0.00152844,-0.000103141,-4.79E-05,0.364017,-0.285037,0.00251121,0.000879513,0,0
51.39,6.69291,-2.69444,0.00499803,0.001527,-0.000102919,-4.79E-05,0.364093,-0.285011,0.00250936,0.000879862,0,0
51.42,6.69306,-2.69439,0.00499495,0.00152557,-0.000102698,-4.78E-05,0.364168,-0.284985,0.00250752,0.000880211,0,0
51.45,6.69321,-2.69434,0.00499188,0.00152414,-0.000102478,-4.77E-05,0.364243,-0.284958,0.00250568,0.000880559,0,0
51.48,6.69336,-2.6943,0.00498881,0.00152271,-0.000102259,-4.76E-05,0.364318,-0.284932,0.00250384,0.000880907,0,0
51.51,6.69351,-2.69425,0.00498575,0.00152128,-0.000102041,-4.75E-05,0.364393,-0.284905,0.002502,0.000881255,0,0
51.54,6.69366,-2.69421,0.00498269,0.00151986,-0.000101824,-4.75E-05,0.364468,-0.284879,0.00250017,0.000881602,0,0
51.57,6.69381,-2.69416,0.00497964,0.00151844,-0.000101608,-4.74E-05,0.364544,-0.284852,0.00249834,0.000881949,0,0
51.6,6.69396,-2.69412,0.0049766,0.00151702,-0.000101393,-4.73E-05,0.364618,-0.284826,0.00249652,0.000882296,0,0
51.63,6.69411,-2.69407,0.00497357,0.0015156,-0.000101179,-4.72E-05,0.364693,-0.284799,0.00249469,0.000882643,0,0
51.66,6.69426,-2.69402,0.00497054,0.00151419,-0.000100966,-4.71E-05,0.364768,-0.284773,0.00249287,0.000882989,0,0
51.69,6.69441,-2.69398,0.00496751,0.00151278,-0.000100754,-4.71E-05,0.364843,-0.284746,0.00249106,0.000883334,0,0
51.72,6.69455,-2.69393,0.0049645,0.00151137,-0.000100543,-4.70E-05,0.364918,-0.28472,0.00248924,0.00088368,0,0
51.75,6.6947,-2.69389,0.00496149,0.00150996,-0.000100333,-4.69E-05,0.364992,-0.284693,0.00248743,0.000884025,0,0
51.78,6.69485,-2.69384,0.00495848,0.00150855,-0.000100124,-4.68E-05,0.365067,-0.284667,0.00248563,0.000884369,0,0
51.81,6.695,-2.6938,0.00495549,0.00150715,-9.99E-05,-4.68E-05,0.365142,-0.28464,0.00248382,0.000884713,0,0
51.84,6.69515,-2.69375,0.0049525,0.00150575,-9.97E-05,-4.67E-05,0.365216,-0.284614,0.00248202,0.000885057,0,0
51.87,6.6953,-2.69371,0.00494951,0.00150435,-9.95E-05,-4.66E-05,0.365291,-0.284587,0.00248022,0.000885401,0,0
51.9,6.69545,-2.69366,0.00494653,0.00150296,-9.93E-05,-4.65E-05,0.365365,-0.284561,0.00247843,0.000885744,0,0
51.93,6.6956,-2.69362,0.00494356,0.00150156,-9.91E-05,-4.64E-05,0.365439,-0.284534,0.00247664,0.000886086,0,0
51.96,6.69574,-2.69357,0.00494059,0.00150017,-9.89E-05,-4.64E-05,0.365514,-0.284507,0.00247485,0.000886429,0,0
51.99,6.69589,-2.69353,0.00493763,0.00149879,-9.87E-05,-4.63E-05,0.365588,-0.284481,0.00247306,0.00088677,0,0
52.02,6.69604,-2.69348,0.00493468,0.0014974,-9.85E-05,-4.62E-05,0.365662,-0.284454,0.00247128,0.000887112,0,0
52.05,6.69619,-2.69344,0.00493173,0.00149601,-9.83E-05,-4.61E-05,0.365736,-0.284428,0.0024695,0.000887453,0,0
52.08,6.69634,-2.69339,0.00492879,0.00149463,-9.81E-05,-4.61E-05,0.36581,-0.284401,0.00246772,0.000887794,0,0
52.11,6.69648,-2.69335,0.00492585,0.00149325,-9.79E-05,-4.60E-05,0.365884,-0.284374,0.00246595,0.000888134,0,0
52.14,6.69663,-2.6933,0.00492292,0.00149188,-9.77E-05,-4.59E-05,0.365958,-0.284348,0.00246418,0.000888474,0,0
52.17,6.69678,-2.69326,0.00491999,0.0014905,-9.75E-05,-4.58E-05,0.366032,-0.284321,0.00246241,0.000888813,0,0
52.2,6.69693,-2.69321,0.00491707,0.00148913,-9.73E-05,-4.58E-05,0.366106,-0.284294,0.00246064,0.000889153,0,0
52.23,6.69707,-2.69317,0.00491416,0.00148776,-9.71E-05,-4.57E-05,0.36618,-0.284268,0.00245888,0.000889491,0,0
52.26,6.69722,-2.69312,0.00491125,0.00148639,-9.69E-05,-4.56E-05,0.366254,-0.284241,0.00245712,0.00088983,0,0
52.29,6.69737,-2.69308,0.00490835,0.00148502,-9.67E-05,-4.55E-05,0.366327,-0.284214,0.00245537,0.000890167,0,0
52.32,6.69752,-2.69304,0.00490546,0.00148366,-9.65E-05,-4.55E-05,0.366401,-0.284188,0.00245361,0.000890505,0,0
52.35,6.69766,-2.69299,0.00490257,0.0014823,-9.63E-05,-4.54E-05,0.366475,-0.284161,0.00245186,0.000890842,0,0
52.38,6.69781,-2.69295,0.00489968,0.00148094,-9.61E-05,-4.53E-05,0.366548,-0.284134,0.00245011,0.000891178,0,0
52.41,6.69796,-2.6929,0.0048968,0.00147958,-9.60E-05,-4.52E-05,0.366622,-0.284107,0.00244837,0.000891515,0,0
52.44,6.6981,-2.69286,0.00489393,0.00147823,-9.58E-05,-4.52E-05,0.366695,-0.284081,0.00244663,0.00089185,0,0
52.47,6.69825,-2.69281,0.00489106,0.00147688,-9.56E-05,-4.51E-05,0.366769,-0.284054,0.00244489,0.000892186,0,0
52.5,6.6984,-2.69277,0.0048882,0.00147553,-9.54E-05,-4.50E-05,0.366842,-0.284027,0.00244315,0.000892521,0,0
52.53,6.69854,-2.69272,0.00488535,0.00147418,-9.52E-05,-4.49E-05,0.366915,-0.284,0.00244142,0.000892855,0,0
52.56,6.69869,-2.69268,0.0048825,0.00147283,-9.50E-05,-4.49E-05,0.366988,-0.283974,0.00243969,0.000893189,0,0
52.59,6.69884,-2.69264,0.00487965,0.00147149,-9.48E-05,-4.48E-05,0.367062,-0.283947,0.00243796,0.000893523,0,0
52.62,6.69898,-2.69259,0.00487681,0.00147015,-9.46E-05,-4.47E-05,0.367135,-0.28392,0.00243623,0.000893856,0,0
52.65,6.69913,-2.69255,0.00487398,0.00146881,-9.45E-05,-4.46E-05,0.367208,-0.283893,0.00243451,0.000894189,0,0
52.68,6.69928,-2.6925,0.00487115,0.00146747,-9.43E-05,-4.46E-05,0.367281,-0.283866,0.00243279,0.000894521,0,0
52.71,6.69942,-2.69246,0.00486833,0.00146614,-9.41E-05,-4.45E-05,0.367354,-0.283839,0.00243107,0.000894853,0,0
52.74,6.69957,-2.69242,0.00486551,0.0014648,-9.39E-05,-4.44E-05,0.367427,-0.283813,0.00242936,0.000895184,0,0
52.77,6.69971,-2.69237,0.0048627,0.00146347,-9.37E-05,-4.44E-05,0.3675,-0.283786,0.00242764,0.000895515,0,0
52.8,6.69986,-2.69233,0.00485989,0.00146214,-9.36E-05,-4.43E-05,0.367573,-0.283759,0.00242594,0.000895845,0,0
52.83,6.70001,-2.69228,0.00485709,0.00146082,-9.34E-05,-4.42E-05,0.367645,-0.283732,0.00242423,0.000896175,0,0
52.86,6.70015,-2.69224,0.00485429,0.00145949,-9.32E-05,-4.41E-05,0.367718,-0.283705,0.00242252,0.000896505,0,0
52.89,6.7003,-2.6922,0.0048515,0.00145817,-9.30E-05,-4.41E-05,0.367791,-0.283678,0.00242082,0.000896834,0,0
52.92,6.70044,-2.69215,0.00484872,0.00145685,-9.28E-05,-4.40E-05,0.367863,-0.283651,0.00241913,0.000897163,0,0
52.95,6.70059,-2.69211,0.00484594,0.00145553,-9.27E-05,-4.39E-05,0.367936,-0.283624,0.00241743,0.000897491,0,0
52.98,6.70073,-2.69207,0.00484316,0.00145422,-9.25E-05,-4.39E-05,0.368008,-0.283597,0.00241574,0.000897819,0,0
53.01,6.70088,-2.69202,0.00484039,0.0014529,-9.23E-05,-4.38E-05,0.368081,-0.28357,0.00241405,0.000898146,0,0
53.04,6.70102,-2.69198,0.00483763,0.00145159,-9.22E-05,-4.37E-05,0.368153,-0.283543,0.00241236,0.000898473,0,0
53.07,6.70117,-2.69193,0.00483487,0.00145028,-9.20E-05,-4.36E-05,0.368226,-0.283517,0.00241067,0.000898799,0,0
53.1,6.70131,-2.69189,0.00483211,0.00144898,-9.18E-05,-4.36E-05,0.368298,-0.28349,0.00240899,0.000899125,0,0
53.13,6.70146,-2.69185,0.00482936,0.00144767,-9.16E-05,-4.35E-05,0.36837,-0.283463,0.00240731,0.00089945,0,0
53.16,6.7016,-2.6918,0.00482662,0.00144637,-9.15E-05,-4.34E-05,0.368443,-0.283436,0.00240563,0.000899775,0,0
53.19,6.70175,-2.69176,0.00482388,0.00144507,-9.13E-05,-4.34E-05,0.368515,-0.283409,0.00240396,0.000900099,0,0
53.22,6.70189,-2.69172,0.00482115,0.00144377,-9.11E-05,-4.33E-05,0.368587,-0.283382,0.00240229,0.000900423,0,0
53.25,6.70204,-2.69167,0.00481842,0.00144247,-9.10E-05,-4.32E-05,0.368659,-0.283355,0.00240062,0.000900747,0,0
53.28,6.70218,-2.69163,0.00481569,0.00144117,-9.08E-05,-4.32E-05,0.368731,-0.283327,0.00239895,0.00090107,0,0
53.31,6.70233,-2.69159,0.00481298,0.00143988,-9.06E-05,-4.31E-05,0.368803,-0.2833,0.00239728,0.000901392,0,0
53.34,6.70247,-2.69154,0.00481026,0.00143859,-9.05E-05,-4.30E-05,0.368875,-0.283273,0.00239562,0.000901714,0,0
53.37,6.70262,-2.6915,0.00480755,0.0014373,-9.03E-05,-4.30E-05,0.368947,-0.283246,0.00239396,0.000902036,0,0
53.4,6.70276,-2.69146,0.00480485,0.00143602,-9.01E-05,-4.29E-05,0.369018,-0.283219,0.00239231,0.000902357,0,0
53.43,6.7029,-2.69142,0.00480215,0.00143473,-9.00E-05,-4.28E-05,0.36909,-0.283192,0.00239065,0.000902678,0,0
53.46,6.70305,-2.69137,0.00479946,0.00143345,-8.98E-05,-4.28E-05,0.369162,-0.283165,0.002389,0.000902998,0,0
53.49,6.70319,-2.69133,0.00479677,0.00143217,-8.96E-05,-4.27E-05,0.369234,-0.283138,0.00238735,0.000903317,0,0
53.52,6.70334,-2.69129,0.00479408,0.00143089,-8.95E-05,-4.26E-05,0.369305,-0.283111,0.0023857,0.000903636,0,0
53.55,6.70348,-2.69124,0.0047914,0.00142961,-8.93E-05,-4.26E-05,0.369377,-0.283084,0.00238406,0.000903955,0,0
53.58,6.70362,-2.6912,0.00478873,0.00142834,-8.92E-05,-4.25E-05,0.369448,-0.283057,0.00238242,0.000904273,0,0
53.61,6.70377,-2.69116,0.00478606,0.00142706,-8.90E-05,-4.24E-05,0.36952,-0.28303,0.00238078,0.000904591,0,0
53.64,6.70391,-2.69111,0.00478339,0.00142579,-8.88E-05,-4.24E-05,0.369591,-0.283002,0.00237914,0.000904908,0,0
53.67,6.70406,-2.69107,0.00478073,0.00142453,-8.87E-05,-4.23E-05,0.369663,-0.282975,0.00237751,0.000905224,0,0
53.7,6.7042,-2.69103,0.00477808,0.00142326,-8.85E-05,-4.22E-05,0.369734,-0.282948,0.00237587,0.000905541,0,0
53.73,6.70434,-2.69099,0.00477542,0.00142199,-8.84E-05,-4.22E-05,0.369805,-0.282921,0.00237424,0.000905856,0,0
53.76,6.70449,-2.69094,0.00477278,0.00142073,-8.82E-05,-4.21E-05,0.369876,-0.282894,0.00237262,0.000906171,0,0
53.79,6.70463,-2.6909,0.00477014,0.00141947,-8.81E-05,-4.20E-05,0.369948,-0.282867,0.00237099,0.000906486,0,0
53.82,6.70477,-2.69086,0.0047675,0.00141821,-8.79E-05,-4.20E-05,0.370019,-0.282839,0.00236937,0.0009068,0,0
53.85,6.70491,-2.69082,0.00476487,0.00141696,-8.77E-05,-4.19E-05,0.37009,-0.282812,0.00236775,0.000907114,0,0
53.88,6.70506,-2.69077,0.00476224,0.0014157,-8.76E-05,-4.18E-05,0.370161,-0.282785,0.00236613,0.000907427,0,0
53.91,6.7052,-2.69073,0.00475962,0.00141445,-8.74E-05,-4.18E-05,0.370232,-0.282758,0.00236452,0.000907739,0,0
53.94,6.70534,-2.69069,0.004757,0.0014132,-8.73E-05,-4.17E-05,0.370303,-0.28273,0.0023629,0.000908051,0,0
53.97,6.70549,-2.69065,0.00475438,0.00141195,-8.71E-05,-4.16E-05,0.370374,-0.282703,0.00236129,0.000908363,0,0
54,6.70563,-2.6906,0.00475177,0.0014107,-8.70E-05,-4.16E-05,0.370445,-0.282676,0.00235969,0.000908674,0,0
54.03,6.70577,-2.69056,0.00474917,0.00140946,-8.68E-05,-4.15E-05,0.370515,-0.282649,0.00235808,0.000908984,0,0
54.06,6.70591,-2.69052,0.00474657,0.00140821,-8.67E-05,-4.14E-05,0.370586,-0.282621,0.00235648,0.000909294,0,0
54.09,6.70606,-2.69048,0.00474397,0.00140697,-8.65E-05,-4.14E-05,0.370657,-0.282594,0.00235488,0.000909604,0,0
54.12,6.7062,-2.69043,0.00474138,0.00140573,-8.64E-05,-4.13E-05,0.370727,-0.282567,0.00235328,0.000909913,0,0
54.15,6.70634,-2.69039,0.00473879,0.0014045,-8.62E-05,-4.12E-05,0.370798,-0.282539,0.00235168,0.000910221,0,0
54.18,6.70648,-2.69035,0.00473621,0.00140326,-8.61E-05,-4.12E-05,0.370869,-0.282512,0.00235009,0.000910529,0,0
54.21,6.70662,-2.69031,0.00473363,0.00140203,-8.59E-05,-4.11E-05,0.370939,-0.282485,0.00234849,0.000910837,0,0
54.24,6.70677,-2.69027,0.00473106,0.00140079,-8.58E-05,-4.11E-05,0.37101,-0.282457,0.00234691,0.000911144,0,0
54.27,6.70691,-2.69022,0.00472849,0.00139956,-8.57E-05,-4.10E-05,0.37108,-0.28243,0.00234532,0.00091145,0,0
54.3,6.70705,-2.69018,0.00472592,0.00139834,-8.55E-05,-4.09E-05,0.37115,-0.282403,0.00234373,0.000911756,0,0
54.33,6.70719,-2.69014,0.00472336,0.00139711,-8.54E-05,-4.09E-05,0.371221,-0.282375,0.00234215,0.000912061,0,0
54.36,6.70733,-2.6901,0.00472081,0.00139589,-8.52E-05,-4.08E-05,0.371291,-0.282348,0.00234057,0.000912366,0,0
54.39,6.70748,-2.69006,0.00471825,0.00139466,-8.51E-05,-4.07E-05,0.371361,-0.282321,0.00233899,0.00091267,0,0
54.42,6.70762,-2.69001,0.00471571,0.00139344,-8.49E-05,-4.07E-05,0.371431,-0.282293,0.00233742,0.000912974,0,0
54.45,6.70776,-2.68997,0.00471316,0.00139223,-8.48E-05,-4.06E-05,0.371501,-0.282266,0.00233584,0.000913277,0,0
54.48,6.7079,-2.68993,0.00471062,0.00139101,-8.46E-05,-4.06E-05,0.371571,-0.282238,0.00233427,0.00091358,0,0
54.51,6.70804,-2.68989,0.00470809,0.00138979,-8.45E-05,-4.05E-05,0.371641,-0.282211,0.0023327,0.000913882,0,0
54.54,6.70818,-2.68985,0.00470556,0.00138858,-8.44E-05,-4.04E-05,0.371711,-0.282184,0.00233114,0.000914184,0,0
54.57,6.70832,-2.68981,0.00470303,0.00138737,-8.42E-05,-4.04E-05,0.371781,-0.282156,0.00232957,0.000914485,0,0
54.6,6.70846,-2.68976,0.00470051,0.00138616,-8.41E-05,-4.03E-05,0.371851,-0.282129,0.00232801,0.000914786,0,0
54.63,6.70861,-2.68972,0.00469799,0.00138495,-8.39E-05,-4.02E-05,0.371921,-0.282101,0.00232645,0.000915086,0,0
54.66,6.70875,-2.68968,0.00469547,0.00138375,-8.38E-05,-4.02E-05,0.371991,-0.282074,0.00232489,0.000915385,0,0
54.69,6.70889,-2.68964,0.00469296,0.00138255,-8.37E-05,-4.01E-05,0.372061,-0.282046,0.00232334,0.000915684,0,0
54.72,6.70903,-2.6896,0.00469046,0.00138134,-8.35E-05,-4.01E-05,0.37213,-0.282019,0.00232178,0.000915983,0,0
54.75,6.70917,-2.68956,0.00468796,0.00138014,-8.34E-05,-4.00E-05,0.3722,-0.281991,0.00232023,0.000916281,0,0
54.78,6.70931,-2.68952,0.00468546,0.00137895,-8.33E-05,-3.99E-05,0.37227,-0.281964,0.00231868,0.000916578,0,0
54.81,6.70945,-2.68947,0.00468297,0.00137775,-8.31E-05,-3.99E-05,0.372339,-0.281936,0.00231714,0.000916875,0,0
54.84,6.70959,-2.68943,0.00468048,0.00137655,-8.30E-05,-3.98E-05,0.372409,-0.281909,0.00231559,0.000917171,0,0
54.87,6.70973,-2.68939,0.00467799,0.00137536,-8.29E-05,-3.98E-05,0.372478,-0.281881,0.00231405,0.000917467,0,0
54.9,6.70987,-2.68935,0.00467551,0.00137417,-8.27E-05,-3.97E-05,0.372548,-0.281854,0.00231251,0.000917762,0,0
54.93,6.71001,-2.68931,0.00467303,0.00137298,-8.26E-05,-3.96E-05,0.372617,-0.281826,0.00231097,0.000918057,0,0
54.96,6.71015,-2.68927,0.00467056,0.00137179,-8.25E-05,-3.96E-05,0.372686,-0.281799,0.00230943,0.000918351,0,0
54.99,6.71029,-2.68923,0.00466809,0.00137061,-8.23E-05,-3.95E-05,0.372756,-0.281771,0.0023079,0.000918645,0,0
55.02,6.71043,-2.68919,0.00466562,0.00136943,-8.22E-05,-3.95E-05,0.372825,-0.281744,0.00230637,0.000918938,0,0
55.05,6.71057,-2.68914,0.00466316,0.00136824,-8.21E-05,-3.94E-05,0.372894,-0.281716,0.00230484,0.00091923,0,0
55.08,6.71071,-2.6891,0.0046607,0.00136706,-8.19E-05,-3.93E-05,0.372963,-0.281688,0.00230331,0.000919522,0,0
55.11,6.71085,-2.68906,0.00465825,0.00136588,-8.18E-05,-3.93E-05,0.373032,-0.281661,0.00230178,0.000919814,0,0
55.14,6.71099,-2.68902,0.0046558,0.00136471,-8.17E-05,-3.92E-05,0.373101,-0.281633,0.00230026,0.000920105,0,0
55.17,6.71113,-2.68898,0.00465335,0.00136353,-8.15E-05,-3.92E-05,0.37317,-0.281606,0.00229874,0.000920395,0,0
55.2,6.71127,-2.68894,0.00465091,0.00136236,-8.14E-05,-3.91E-05,0.373239,-0.281578,0.00229722,0.000920685,0,0
55.23,6.71141,-2.6889,0.00464847,0.00136119,-8.13E-05,-3.90E-05,0.373308,-0.28155,0.0022957,0.000920974,0,0
55.26,6.71155,-2.68886,0.00464604,0.00136002,-8.11E-05,-3.90E-05,0.373377,-0.281523,0.00229419,0.000921263,0,0
55.29,6.71169,-2.68882,0.00464361,0.00135885,-8.10E-05,-3.89E-05,0.373446,-0.281495,0.00229267,0.000921551,0,0
55.32,6.71183,-2.68878,0.00464118,0.00135769,-8.09E-05,-3.89E-05,0.373515,-0.281468,0.00229116,0.000921839,0,0
55.35,6.71197,-2.68874,0.00463876,0.00135652,-8.08E-05,-3.88E-05,0.373583,-0.28144,0.00228965,0.000922126,0,0
55.38,6.71211,-2.68869,0.00463634,0.00135536,-8.06E-05,-3.88E-05,0.373652,-0.281412,0.00228815,0.000922412,0,0
55.41,6.71225,-2.68865,0.00463393,0.0013542,-8.05E-05,-3.87E-05,0.373721,-0.281384,0.00228664,0.000922698,0,0
55.44,6.71239,-2.68861,0.00463151,0.00135304,-8.04E-05,-3.86E-05,0.373789,-0.281357,0.00228514,0.000922984,0,0
55.47,6.71252,-2.68857,0.00462911,0.00135188,-8.03E-05,-3.86E-05,0.373858,-0.281329,0.00228364,0.000923269,0,0
55.5,6.71266,-2.68853,0.0046267,0.00135072,-8.01E-05,-3.85E-05,0.373926,-0.281301,0.00228214,0.000923553,0,0
55.53,6.7128,-2.68849,0.0046243,0.00134957,-8.00E-05,-3.85E-05,0.373995,-0.281274,0.00228064,0.000923837,0,0
55.56,6.71294,-2.68845,0.00462191,0.00134842,-7.99E-05,-3.84E-05,0.374063,-0.281246,0.00227915,0.00092412,0,0
55.59,6.71308,-2.68841,0.00461951,0.00134727,-7.98E-05,-3.84E-05,0.374132,-0.281218,0.00227766,0.000924403,0,0
55.62,6.71322,-2.68837,0.00461712,0.00134612,-7.96E-05,-3.83E-05,0.3742,-0.28119,0.00227617,0.000924685,0,0
55.65,6.71336,-2.68833,0.00461474,0.00134497,-7.95E-05,-3.82E-05,0.374268,-0.281163,0.00227468,0.000924967,0,0
55.68,6.71349,-2.68829,0.00461236,0.00134383,-7.94E-05,-3.82E-05,0.374337,-0.281135,0.00227319,0.000925248,0,0
55.71,6.71363,-2.68825,0.00460998,0.00134268,-7.93E-05,-3.81E-05,0.374405,-0.281107,0.00227171,0.000925528,0,0
55.74,6.71377,-2.68821,0.0046076,0.00134154,-7.92E-05,-3.81E-05,0.374473,-0.281079,0.00227022,0.000925808,0,0
55.77,6.71391,-2.68817,0.00460523,0.0013404,-7.90E-05,-3.80E-05,0.374541,-0.281052,0.00226874,0.000926088,0,0
55.8,6.71405,-2.68813,0.00460286,0.00133926,-7.89E-05,-3.80E-05,0.374609,-0.281024,0.00226726,0.000926367,0,0
55.83,6.71419,-2.68809,0.0046005,0.00133812,-7.88E-05,-3.79E-05,0.374677,-0.280996,0.00226579,0.000926645,0,0
55.86,6.71432,-2.68805,0.00459814,0.00133699,-7.87E-05,-3.78E-05,0.374745,-0.280968,0.00226431,0.000926923,0,0
55.89,6.71446,-2.68801,0.00459578,0.00133586,-7.86E-05,-3.78E-05,0.374813,-0.28094,0.00226284,0.0009272,0,0
55.92,6.7146,-2.68797,0.00459343,0.00133472,-7.84E-05,-3.77E-05,0.374881,-0.280913,0.00226137,0.000927477,0,0
55.95,6.71474,-2.68793,0.00459108,0.00133359,-7.83E-05,-3.77E-05,0.374949,-0.280885,0.0022599,0.000927753,0,0
55.98,6.71488,-2.68789,0.00458874,0.00133246,-7.82E-05,-3.76E-05,0.375016,-0.280857,0.00225843,0.000928028,0,0
56.01,6.71501,-2.68785,0.00458639,0.00133134,-7.81E-05,-3.76E-05,0.375084,-0.280829,0.00225697,0.000928303,0,0
56.04,6.71515,-2.68781,0.00458405,0.00133021,-7.80E-05,-3.75E-05,0.375152,-0.280801,0.0022555,0.000928578,0,0
56.07,6.71529,-2.68777,0.00458172,0.00132909,-7.79E-05,-3.75E-05,0.37522,-0.280773,0.00225404,0.000928851,0,0
56.1,6.71543,-2.68773,0.00457939,0.00132797,-7.77E-05,-3.74E-05,0.375287,-0.280746,0.00225258,0.000929125,0,0
56.13,6.71556,-2.68769,0.00457706,0.00132685,-7.76E-05,-3.73E-05,0.375355,-0.280718,0.00225113,0.000929398,0,0
56.16,6.7157,-2.68765,0.00457473,0.00132573,-7.75E-05,-3.73E-05,0.375422,-0.28069,0.00224967,0.00092967,0,0
56.19,6.71584,-2.68761,0.00457241,0.00132461,-7.74E-05,-3.72E-05,0.37549,-0.280662,0.00224822,0.000929942,0,0
56.22,6.71597,-2.68757,0.00457009,0.00132349,-7.73E-05,-3.72E-05,0.375557,-0.280634,0.00224676,0.000930213,0,0
56.25,6.71611,-2.68753,0.00456778,0.00132238,-7.72E-05,-3.71E-05,0.375625,-0.280606,0.00224531,0.000930483,0,0
56.28,6.71625,-2.68749,0.00456547,0.00132127,-7.70E-05,-3.71E-05,0.375692,-0.280578,0.00224387,0.000930753,0,0
56.31,6.71639,-2.68745,0.00456316,0.00132016,-7.69E-05,-3.70E-05,0.375759,-0.28055,0.00224242,0.000931023,0,0
